time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-30T10:43:41.200Z,19.0438,-64.5647,48,2.3,Md,4,316.8,0.62432912,0.05,pr,pr15303032,2015-10-30T22:06:21.203Z,"69km N of Road Town, British Virgin Islands",earthquake
2015-10-30T10:40:43.670Z,34.2105,-117.5796667,4.17,0.79,ml,29,50,0.06578,0.14,ci,ci37265711,2015-10-30T15:25:22.496Z,"9km SW of Lytle Creek, California",earthquake
2015-10-30T10:33:42.200Z,18.8577,-64.5491,74,2.9,Md,5,327.6,0.63331228,0.28,pr,pr15303019,2015-10-30T18:36:21.319Z,"49km N of Road Town, British Virgin Islands",earthquake
2015-10-30T10:32:45.650Z,37.6616667,-118.939,1.16,0.33,md,18,82,0.004411,0.04,nc,nc72545900,2015-10-30T18:24:06.907Z,"3km SE of Mammoth Lakes, California",earthquake
2015-10-30T10:32:22.000Z,64.4367,-149.715,26.3,1.3,ml,,,,0.6,ak,ak11758695,2015-11-05T02:46:34.932Z,"32km WSW of North Nenana, Alaska",earthquake
2015-10-30T10:31:57.000Z,52.2899,-174.6034,196.4,2.7,ml,14,190.799984736001,,0.34,ak,ak11772765,2015-11-05T02:49:39.157Z,"29km WNW of Atka, Alaska",earthquake
2015-10-30T10:29:20.000Z,61.8004,-150.7634,58.6,1.8,ml,,,,0.45,ak,ak11758693,2015-11-05T02:46:37.323Z,"38km W of Willow, Alaska",earthquake
2015-10-30T10:27:10.300Z,19.01,-64.6085,52,2.4,Md,3,342,0.73212696,0.27,pr,pr15303030,2015-10-30T21:25:01.639Z,"65km N of Road Town, British Virgin Islands",earthquake
2015-10-30T10:27:01.610Z,-6.2123,129.9975,150.64,5.1,mb,,27,3.967,1.15,us,us200040pb,2015-10-30T18:29:32.370Z,"241km NW of Saumlaki, Indonesia",earthquake
2015-10-30T10:25:02.420Z,39.0774,-119.6438,10.2,-0.1,ml,5,104.66,0.036,0.1151,nn,nn00517116,2015-10-30T23:59:44.799Z,"7km ENE of Johnson Lane, Nevada",earthquake
2015-10-30T10:24:41.800Z,19.1623,-64.6713,38,2.9,Md,4,324,0.84890794,0.18,pr,pr15303021,2015-10-30T18:27:11.240Z,"82km N of Road Town, British Virgin Islands",earthquake
2015-10-30T10:18:20.970Z,38.8375,-122.8006667,1.48,1.11,md,7,122,0.02979,0.03,nc,nc72545895,2015-10-30T16:39:32.090Z,"6km WNW of Cobb, California",earthquake
2015-10-30T10:17:08.700Z,19.1737,-64.6146,28,3,Md,6,306,0.75278821,0.18,pr,pr15303016,2015-10-30T18:19:42.779Z,"83km N of Road Town, British Virgin Islands",earthquake
2015-10-30T10:14:48.000Z,64.4568,-149.7417,22.1,0.6,ml,20,86.3999930880005,,0.56,ak,ak11758690,2015-11-05T02:46:58.812Z,"33km WSW of North Nenana, Alaska",earthquake
2015-10-30T10:14:20.700Z,19.1875,-64.6345,25,3.4,Md,12,288,0.76626294,0.23,pr,pr15303015,2015-10-30T18:17:03.658Z,"85km N of Road Town, British Virgin Islands",earthquake
2015-10-30T10:12:54.500Z,19.197,-64.6193,20,3.4,Md,11,288,0.77614441,0.31,pr,pr15303014,2015-10-30T18:15:58.709Z,"86km N of Road Town, British Virgin Islands",earthquake
2015-10-30T10:10:45.100Z,19.1767,-64.6461,6,3.3,Md,12,288,0.75548315,0.37,pr,pr15303013,2015-10-30T18:13:28.586Z,"84km N of Road Town, British Virgin Islands",earthquake
2015-10-30T10:02:16.580Z,37.6621667,-118.9401667,1.14,0.1,md,15,90,0.003881,0.03,nc,nc72545890,2015-10-30T16:29:29.790Z,"3km ENE of Mammoth Lakes, California",earthquake
2015-10-30T09:54:58.000Z,64.4662,-149.7592,11.5,0.4,ml,18,86.3999930880005,,0.73,ak,ak11758661,2015-11-05T02:47:14.535Z,"33km WSW of North Nenana, Alaska",earthquake
2015-10-30T09:44:55.000Z,60.9688,-147.6062,6.9,1.2,ml,21,89.9999928000006,,0.63,ak,ak11758659,2015-11-05T02:47:13.874Z,"62km ENE of Whittier, Alaska",earthquake
2015-10-30T09:43:10.400Z,19.0921,-64.7126,58,2.8,Md,4,324,0.77075451,0.4,pr,pr15303020,2015-10-30T17:45:42.468Z,"75km N of Road Town, British Virgin Islands",earthquake
2015-10-30T09:31:34.000Z,64.4813,-149.7124,21.4,0.6,ml,21,86.3999930880005,,0.61,ak,ak11758657,2015-11-05T02:47:13.100Z,"30km WSW of North Nenana, Alaska",earthquake
2015-10-30T09:27:32.700Z,19.0412,-64.4322,47,2.9,Md,4,338.4,0.84441637,0.23,pr,pr15303037,2015-10-31T00:08:48.432Z,"71km NNE of Road Town, British Virgin Islands",earthquake
2015-10-30T09:20:44.300Z,19.1685,-64.6128,39,2.6,Md,5,306,0.7465,0.18,pr,pr15303038,2015-10-31T00:33:45.023Z,"83km N of Road Town, British Virgin Islands",earthquake
2015-10-30T09:18:11.900Z,18.9986,-64.5262,47,2.7,Md,3,342,0.75907642,0.15,pr,pr15303035,2015-10-30T23:52:58.046Z,"65km N of Road Town, British Virgin Islands",earthquake
2015-10-30T09:01:23.000Z,64.4407,-149.7157,22.8,1.7,ml,40,53.9999956800003,,0.59,ak,ak11758654,2015-11-05T02:46:58.048Z,"32km WSW of North Nenana, Alaska",earthquake
2015-10-30T08:52:05.000Z,64.5048,-149.6638,23.6,0.4,ml,15,143.999988480001,,0.42,ak,ak11758653,2015-11-05T02:47:12.389Z,"27km WSW of North Nenana, Alaska",earthquake
2015-10-30T08:50:54.600Z,19.0664,-64.72,42,2.8,Md,3,334.8,0.74470337,0.12,pr,pr15303033,2015-10-30T22:43:59.559Z,"72km N of Road Town, British Virgin Islands",earthquake
2015-10-30T08:50:30.120Z,19.2905,-155.4045,31.153,1.64,md,32,79,0.05313,0.09,hv,hv61083526,2015-10-30T23:54:26.020Z,"12km NE of Pahala, Hawaii",earthquake
2015-10-30T08:49:23.000Z,19.027,-64.5595,46,2.5,Md,3,316.8,0.60905776,0.07,pr,pr15303031,2015-10-30T21:52:30.662Z,"67km N of Road Town, British Virgin Islands",earthquake
2015-10-30T08:48:08.310Z,39.6601667,-111.9525,1.76,1.2,md,8,81,0.187,0.09,uu,uu60127972,2015-10-30T17:07:02.340Z,"11km WSW of Nephi, Utah",earthquake
2015-10-30T08:46:51.700Z,19.003,-64.4135,33,2.5,Md,3,345.6,1.07438508,0.2,pr,pr15303029,2015-10-30T21:22:52.431Z,"68km NNE of Road Town, British Virgin Islands",earthquake
2015-10-30T08:41:08.200Z,19.1299,-64.6041,46,3.3,Md,14,288,0.70966907,0.34,pr,pr15303012,2015-10-30T16:43:49.505Z,"78km N of Road Town, British Virgin Islands",earthquake
2015-10-30T08:32:21.000Z,19.0655,-64.5398,48,2.7,Md,3,342,0.8111787,0.25,pr,pr15303027,2015-10-30T20:08:09.546Z,"72km N of Road Town, British Virgin Islands",earthquake
2015-10-30T08:30:20.000Z,64.6469,-149.0623,13.5,0.1,ml,15,118.799990496001,,0.25,ak,ak11758652,2015-11-05T02:47:11.709Z,"7km NNE of North Nenana, Alaska",earthquake
2015-10-30T08:21:34.400Z,46.1991667,-122.1788333,2.483,0.95,ml,15,141,0.008239,0.09,uw,uw61085412,2015-10-30T16:51:14.289Z,"38km NNE of Amboy, Washington",earthquake
2015-10-30T08:14:11.000Z,19.0809,-64.5719,54,2.3,Md,3,342,0.80938207,0.28,pr,pr15303026,2015-10-30T19:33:53.213Z,"73km N of Road Town, British Virgin Islands",earthquake
2015-10-30T08:10:52.700Z,19.097,-64.5522,43,2.9,Md,4,327.6,0.83363658,0.11,pr,pr15303025,2015-10-30T19:17:16.500Z,"75km N of Road Town, British Virgin Islands",earthquake
2015-10-30T08:08:05.000Z,61.6894,-150.3369,49.8,1.6,ml,,,,0.4,ak,ak11758651,2015-11-05T02:46:36.582Z,"17km WSW of Willow, Alaska",earthquake
2015-10-30T08:04:21.710Z,46.5471667,-122.4073333,18.756,0.93,ml,7,103,0.1108,0.11,uw,uw61085407,2015-10-30T17:39:25.170Z,"10km W of Morton, Washington",earthquake
2015-10-30T07:58:02.491Z,41.8682,-119.6014,1.5,1.1,ml,6,209,0.167,0.1167,nn,nn00517114,2015-10-30T18:08:41.777Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-30T07:57:44.900Z,19.0552,-64.5715,46,2.9,Md,4,342,0.78692419,0.17,pr,pr15303023,2015-10-30T19:06:40.219Z,"70km N of Road Town, British Virgin Islands",earthquake
2015-10-30T07:50:57.000Z,59.8402,-140.7117,14.2,1.5,ml,30,169.199986464001,,0.61,ak,ak11758649,2015-11-05T02:47:45.159Z,"64km WNW of Yakutat, Alaska",earthquake
2015-10-30T07:47:28.000Z,64.4267,-147.6328,4.6,0.8,ml,26,125.999989920001,,0.37,ak,ak11758648,2015-11-05T02:47:29.144Z,"36km WSW of Salcha, Alaska",earthquake
2015-10-30T07:42:21.000Z,63.3135,-144.9591,4.3,1,ml,16,68.3999945280004,,0.44,ak,ak11758646,2015-11-05T02:47:44.484Z,"63km SSE of Deltana, Alaska",earthquake
2015-10-30T07:33:24.920Z,36.0825,-117.8403333,1.85,0.89,ml,15,76,0.03708,0.13,ci,ci37265703,2015-10-30T15:54:26.544Z,"11km ENE of Coso Junction, California",earthquake
2015-10-30T07:27:43.400Z,18.9085,-68.6453,145,3.5,Md,10,334.8,1.22170879,0.8,pr,pr15303018,2015-10-30T15:30:17.611Z,"28km N of Otra Banda, Dominican Republic",earthquake
2015-10-30T07:21:12.140Z,36.08,-117.8396667,0.83,1.43,ml,21,76,0.03962,0.16,ci,ci37265695,2015-10-30T14:47:56.760Z,"10km ENE of Coso Junction, California",earthquake
2015-10-30T07:19:46.992Z,39.2244,-120.0822,8.9,0,ml,7,156.26,0.038,0.1393,nn,nn00517112,2015-10-30T23:56:31.717Z,"3km WSW of Tahoe Vista, California",earthquake
2015-10-30T07:18:21.480Z,-60.9782,-50.9626,10,5,mb,,62,3.888,0.8,us,us200040nm,2015-10-30T15:20:55.220Z,"Scotia Sea",earthquake
2015-10-30T07:16:50.262Z,39.355,-120.0047,2.1,0.3,ml,5,134.45,0.067,0.0919,nn,nn00517106,2015-10-30T23:56:25.502Z,"11km NNW of Incline Village, Nevada",earthquake
2015-10-30T07:16:05.500Z,19.1865,-64.6266,33,2.8,Md,3,316.8,0.76446631,0.18,pr,pr15303028,2015-10-30T20:19:45.943Z,"85km N of Road Town, British Virgin Islands",earthquake
2015-10-30T07:06:46.000Z,61.823,-148.5105,4.7,1.6,ml,,,,0.45,ak,ak11758635,2015-11-05T02:46:38.609Z,"18km E of Sutton-Alpine, Alaska",earthquake
2015-10-30T07:03:41.850Z,43.1441,131.0591,556.71,4.3,mb,,100,1.252,0.61,us,us200040nk,2015-10-30T15:06:24.570Z,"5km S of Xitumenzi, China",earthquake
2015-10-30T06:58:58.340Z,12.5148,125.7351,81.15,5,mb,,126,5.413,0.91,us,us200040nf,2015-10-30T15:01:28.994Z,"42km NE of Alugan, Philippines",earthquake
2015-10-30T06:58:38.230Z,19.4053326,-155.2689972,2.69,2.18,ml,13,70,0.007589,0.26,hv,hv61083486,2015-10-30T19:47:23.420Z,"4km SW of Volcano, Hawaii",earthquake
2015-10-30T06:56:25.800Z,19.1725,-64.597,30,3.2,Md,12,291.6,0.75099158,0.23,pr,pr15303004,2015-10-30T14:59:04.403Z,"83km N of Road Town, British Virgin Islands",earthquake
2015-10-30T06:55:08.000Z,59.4635,-151.9866,53.6,2,ml,,,,0.49,ak,ak11758632,2015-11-05T02:48:55.554Z,"31km SW of Homer, Alaska",earthquake
2015-10-30T06:50:10.861Z,39.3578,-120.0174,2.8,0.3,ml,10,70.74,0.067,0.1087,nn,nn00517087,2015-10-30T13:22:22.438Z,"12km NNW of Incline Village, Nevada",earthquake
2015-10-30T06:49:14.800Z,31.6495,-116.0491667,5.09,3.02,ml,24,269,0.999,0.23,ci,ci37265679,2015-10-30T14:35:41.125Z,"50km E of Maneadero, B.C., MX",earthquake
2015-10-30T06:39:54.520Z,39.6103333,-121.1075,0.53,1.25,md,6,306,0.1552,0.12,nc,nc72545880,2015-10-30T16:22:27.990Z,"21km NE of Challenge-Brownsville, California",earthquake
2015-10-30T06:36:27.288Z,39.3563,-120.0182,4.7,2.4,ml,30,32.99,0.065,0.1761,nn,nn00517071,2015-10-30T13:22:16.065Z,"12km NNW of Incline Village, Nevada",earthquake
2015-10-30T06:34:14.100Z,17.7523,-65.4063,15,2.4,Md,7,198,0.3701059,0.17,pr,pr15303011,2015-10-30T09:04:25.755Z,"38km S of Esperanza, Puerto Rico",earthquake
2015-10-30T06:12:19.700Z,18.6397,-66.9059,19,3,Md,15,223.2,0.2587148,0.18,pr,pr15303003,2015-10-30T14:15:02.789Z,"18km N of Quebradillas, Puerto Rico",earthquake
2015-10-30T06:09:22.000Z,61.3444,-146.0779,21.8,1.7,ml,53,35.9999971200002,,0.62,ak,ak11758607,2015-11-05T02:47:46.611Z,"27km NNE of Valdez, Alaska",earthquake
2015-10-30T06:06:49.400Z,48.3155,-122.107,12.332,1.36,ml,12,107,0.05196,0.2,uw,uw61085397,2015-10-30T17:04:27.090Z,"9km NNE of Bryant, Washington",earthquake
2015-10-30T06:06:20.000Z,60.8,-147.6678,12.4,1.3,ml,26,125.999989920001,,0.71,ak,ak11758606,2015-11-05T02:47:10.857Z,"55km E of Whittier, Alaska",earthquake
2015-10-30T06:04:31.770Z,38.8251667,-122.8018333,2.65,0.66,md,7,118,0.01792,0.03,nc,nc72545870,2015-10-30T16:15:56.200Z,"6km W of Cobb, California",earthquake
2015-10-30T06:00:23.429Z,38.0351,-118.088,4.1,1,ml,15,93.95,0.393,0.1607,nn,nn00517069,2015-10-30T17:37:27.981Z,"71km SE of Hawthorne, Nevada",earthquake
2015-10-30T05:56:28.000Z,59.7256,-136.0865,1.6,1.5,ml,11,118.799990496001,,0.23,ak,ak11772748,2015-11-05T02:47:54.636Z,"52km NW of Skagway, Alaska",earthquake
2015-10-30T05:52:16.444Z,39.3265,-120.0215,7.7,0.5,ml,9,118,0.036,0.1472,nn,nn00517151,2015-10-30T20:51:08.498Z,"9km NNW of Incline Village, Nevada",earthquake
2015-10-30T05:47:20.000Z,64.7128,-149.7685,12.4,0.3,ml,17,86.3999930880005,,0.28,ak,ak11758605,2015-11-05T02:47:09.597Z,"34km WNW of North Nenana, Alaska",earthquake
2015-10-30T05:47:09.000Z,19.177,-64.653,24,2.5,Md,5,316.8,0.75548315,0.15,pr,pr15303010,2015-10-30T13:49:49.535Z,"84km N of Road Town, British Virgin Islands",earthquake
2015-10-30T05:33:08.920Z,34.0495,-117.1253333,8.11,0.89,ml,35,125,0.01764,0.14,ci,ci37265671,2015-10-30T14:27:24.084Z,"2km SSE of Mentone, California",earthquake
2015-10-30T05:33:04.640Z,39.3871667,-111.9135,15.98,1.03,md,13,80,0.142,0.24,uu,uu60127967,2015-10-30T16:40:48.050Z,"27km NNW of Gunnison, Utah",earthquake
2015-10-30T05:22:32.000Z,58.2944,-137.6973,1.1,2.4,ml,26,179.999985600001,,0.49,ak,ak11758583,2015-11-05T02:47:08.939Z,"115km W of Gustavus, Alaska",earthquake
2015-10-30T05:14:59.000Z,63.4088,-151.2575,6.2,0.9,ml,,,,0.43,ak,ak11758582,2015-11-05T02:46:40.169Z,"115km W of Cantwell, Alaska",earthquake
2015-10-30T04:57:38.523Z,39.2053,-120.073,10.2,0.1,ml,7,89.47,0.041,0.1126,nn,nn00517150,2015-10-30T23:53:13.146Z,"3km NE of Dollar Point, California",earthquake
2015-10-30T04:56:47.000Z,64.6096,-147.2729,14.4,0.3,ml,10,104.399991648001,,0.55,ak,ak11758581,2015-11-05T02:47:45.871Z,"12km WSW of Eielson Air Force Base, Alaska",earthquake
2015-10-30T04:53:57.600Z,18.774,-66.0899,48,2.6,Md,3,320.4,0.46263237,0.12,pr,pr15303009,2015-10-30T12:57:11.237Z,"34km N of San Juan, Puerto Rico",earthquake
2015-10-30T04:52:08.000Z,61.1185,-151.3945,67,1.3,ml,25,53.9999956800003,,0.47,ak,ak11758580,2015-11-05T02:47:08.164Z,"48km N of Nikiski, Alaska",earthquake
2015-10-30T04:45:42.220Z,-10.0488,-75.1891,68.86,4.3,mb,,146,3.366,0.84,us,us200040n3,2015-10-30T06:08:46.158Z,"62km NNE of Oxapampa, Peru",earthquake
2015-10-30T04:40:12.100Z,18.0182,-66.805,8,1.9,Md,4,183.6,0.19044284,0.1,pr,pr15303008,2015-10-30T09:02:35.238Z,"1km W of Guayanilla, Puerto Rico",earthquake
2015-10-30T04:37:02.410Z,37.1512,-97.6095,5,3.7,mb_lg,,50,0.016,0.38,us,us200040mu,2015-11-02T08:22:24.207Z,"13km N of Caldwell, Kansas",earthquake
2015-10-30T04:23:55.710Z,46.8021667,-111.9993333,4.24,1.21,ml,11,177,0.147,0.07,mb,mb80103709,2015-10-30T14:30:34.870Z,"9km NNE of Helena Valley Northwest, Montana",earthquake
2015-10-30T04:22:31.000Z,60.1576,-141.2718,0.1,1.5,ml,,,,0.85,ak,ak11758579,2015-10-30T05:11:43.138Z,"65km E of Cape Yakataga, Alaska",earthquake
2015-10-30T04:22:27.000Z,60.1813,-141.3783,0,1.4,ml,16,136.799989056001,,0.37,ak,ak11772742,2015-11-05T02:47:28.435Z,"59km ENE of Cape Yakataga, Alaska",earthquake
2015-10-30T04:20:54.000Z,60.185,-141.3735,0,1.6,ml,20,136.799989056001,,0.48,ak,ak11758577,2015-11-05T02:47:48.738Z,"60km ENE of Cape Yakataga, Alaska",earthquake
2015-10-30T04:18:20.336Z,38.9306,-118.1482,6.8,0.8,ml,7,122.24,0.124,0.066,nn,nn00517064,2015-10-30T05:07:25.242Z,"20km WNW of Gabbs, Nevada",earthquake
2015-10-30T04:15:59.000Z,19.2465,-64.8653,24,3.3,Md,8,298.8,0.8578911,0.18,pr,pr15303002,2015-10-30T12:18:39.806Z,"95km NNW of Road Town, British Virgin Islands",earthquake
2015-10-30T03:28:23.700Z,19.1362,-65.4294,39,2.9,Md,3,324,0.83543321,0.02,pr,pr15303024,2015-10-30T19:32:26.867Z,"89km NNE of Luquillo, Puerto Rico",earthquake
2015-10-30T03:26:45.920Z,-60.8264,-51.2056,10,4.8,mb,,81,3.84,0.68,us,us200040mi,2015-10-30T11:29:26.431Z,"Scotia Sea",earthquake
2015-10-30T03:20:50.900Z,18.1704,-66.7478,16,2,Md,7,111.6,0.17517148,0.09,pr,pr15303007,2015-10-30T09:00:54.816Z,"5km ENE of Adjuntas, Puerto Rico",earthquake
2015-10-30T03:18:42.100Z,-60.9627,-51.407,10,5.1,mb,,71,3.694,0.51,us,us200040mh,2015-10-30T11:21:25.001Z,"Scotia Sea",earthquake
2015-10-30T03:16:25.700Z,19.1816,-64.6471,24,3.1,Md,4,327.6,0.87495909,0.27,pr,pr15303006,2015-10-30T11:19:05.825Z,"84km N of Road Town, British Virgin Islands",earthquake
2015-10-30T03:16:19.000Z,63.0334,-151.4106,5.3,0.9,ml,13,82.7999933760005,,0.49,ak,ak11758553,2015-11-05T02:47:07.458Z,"103km NW of Talkeetna, Alaska",earthquake
2015-10-30T03:05:54.500Z,18.0384,-68.5446,70,3.4,Md,12,338.4,1.06899519,0.33,pr,pr15303005,2015-10-30T11:08:39.191Z,"38km S of Boca de Yuma, Dominican Republic",earthquake
2015-10-30T02:55:51.530Z,19.3203333,-155.1851667,2.179,1.41,md,46,163,0.05388,0.14,hv,hv61083181,2015-10-30T20:42:36.210Z,"13km SSE of Volcano, Hawaii",earthquake
2015-10-30T02:54:39.700Z,19.1648,-64.4927,38,2.7,Md,4,331.2,0.91897654,0.3,pr,pr15303000,2015-10-30T10:57:23.107Z,"83km N of Road Town, British Virgin Islands",earthquake
2015-10-30T02:53:34.880Z,34.062,-117.2525,13.23,1.36,ml,64,38,0.1082,0.17,ci,ci37265663,2015-10-30T13:55:27.970Z,"2km NNE of Loma Linda, California",earthquake
2015-10-30T02:53:05.000Z,63.3558,-151.7113,7.4,0.9,ml,12,64.7999948160004,,0.72,ak,ak11758552,2015-11-05T02:47:06.531Z,"138km W of Cantwell, Alaska",earthquake
2015-10-30T02:40:47.500Z,19.139,-64.6958,54,2.9,Md,3,342,0.99623165,0.58,pr,pr15303001,2015-11-02T06:19:22.219Z,"80km N of Road Town, British Virgin Islands",earthquake
2015-10-30T02:33:50.570Z,44.5408333,-110.5451667,4.42,1.36,ml,15,69,0.095,0.16,uu,uu60127957,2015-10-30T16:09:57.030Z,"24km ENE of Old Faithful Geyser, Wyoming",earthquake
2015-10-30T02:21:27.000Z,61.9841,-147.7588,37.5,1.2,ml,18,133.199989344001,,0.51,ak,ak11772738,2015-11-05T02:47:27.767Z,"61km ENE of Sutton-Alpine, Alaska",earthquake
2015-10-30T02:19:38.870Z,-14.8923,49.9584,10,4.7,mb,,95,7.737,1.24,us,us200040me,2015-10-30T10:22:05.263Z,"34km W of Antalaha, Madagascar",earthquake
2015-10-30T02:10:57.000Z,60.1594,-153.1054,143.3,1.8,ml,25,129.599989632001,,0.54,ak,ak11772737,2015-11-05T02:47:26.895Z,"41km SSW of Redoubt Volcano, Alaska",earthquake
2015-10-30T01:59:02.110Z,0.972,97.485,30.62,4.8,mb,,137,0.341,0.8,us,us200040mb,2015-10-30T10:01:40.852Z,"167km WSW of Sibolga, Indonesia",earthquake
2015-10-30T01:56:48.940Z,33.8761667,-117.8713333,10.2,1.3,ml,32,107,0.04281,0.2,ci,ci37265655,2015-10-30T13:44:38.019Z,"0km NNW of Placentia, California",earthquake
2015-10-30T01:53:03.000Z,61.56,-146.5727,22.3,1.1,ml,16,71.9999942400005,,0.63,ak,ak11772736,2015-11-05T02:47:26.244Z,"49km NNW of Valdez, Alaska",earthquake
2015-10-30T01:49:07.600Z,33.4708333,-116.583,10.82,1.24,ml,48,65,0.02871,0.16,ci,ci37265647,2015-10-30T13:39:14.230Z,"13km SE of Anza, California",earthquake
2015-10-30T01:44:55.000Z,63.0392,-150.897,109.5,1.2,ml,13,93.5999925120006,,0.38,ak,ak11772735,2015-11-05T02:47:25.453Z,"89km NNW of Talkeetna, Alaska",earthquake
2015-10-30T01:44:30.260Z,41.8652,-119.6145,9.7,1.9,ml,6,180.72,0.161,0.2456,nn,nn00517063,2015-10-30T05:16:41.576Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-30T01:40:05.980Z,34.6083333,-116.63,7.45,1.73,ml,36,42,0.03572,0.16,ci,ci37265639,2015-10-30T13:31:04.570Z,"36km ENE of Lucerne Valley, California",earthquake
2015-10-30T01:16:18.620Z,19.4275,-155.6266667,4.012,2.75,ml,38,146,0.02464,0.12,hv,hv61083091,2015-10-30T17:04:15.233Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-10-30T01:05:54.840Z,44.791,-111.012,9.34,0.34,md,10,154,0.032,0.09,uu,uu60127952,2015-10-30T15:56:03.980Z,"16km NNE of West Yellowstone, Montana",earthquake
2015-10-30T00:42:21.410Z,43.6945,-111.127,3.5,0.77,ml,7,208,0.092,0.1,mb,mb80103699,2015-10-30T14:18:52.120Z,"3km SSW of Driggs, Idaho",earthquake
2015-10-30T00:32:49.000Z,63.2894,-151.1486,4.8,1.1,ml,17,71.9999942400005,,0.54,ak,ak11758525,2015-11-05T02:47:05.831Z,"110km W of Cantwell, Alaska",earthquake
2015-10-30T00:26:25.230Z,37.1156667,-98.0236667,6.53,1.79,ml,18,72,0.05766,0.06,ismpkansas,ismpkansas70148598,2015-10-30T18:08:51.280Z,"4km S of Anthony, Kansas",earthquake
2015-10-30T00:22:20.000Z,65.5291,-149.4698,13.2,1.7,ml,,,,0.56,ak,ak11758519,2015-11-05T02:46:39.465Z,"80km NE of Manley Hot Springs, Alaska",earthquake
2015-10-30T00:12:44.320Z,34.3326667,-116.8565,-1.6,1.35,ml,13,92,0.0285,0.12,ci,ci37265607,2015-10-30T00:25:52.302Z,"8km N of Big Bear City, California",quarry blast
2015-10-29T23:53:44.660Z,38.8425,-122.8285,1.74,0.72,md,8,116,0.04042,0.03,nc,nc72545850,2015-10-30T16:11:24.750Z,"9km WNW of Cobb, California",earthquake
2015-10-29T23:43:29.799Z,41.8376,-119.6454,11,3,ml,8,75.7,0.162,0.1635,nn,nn00517059,2015-10-30T07:46:39.435Z,"54km ESE of Lakeview, Oregon",earthquake
2015-10-29T23:35:56.260Z,43.6788333,-110.288,3.5,1.7,ml,9,181,0.239,0.22,mb,mb80103694,2015-10-30T14:49:38.860Z,"44km ENE of Jackson, Wyoming",earthquake
2015-10-29T23:17:21.400Z,18.2133,-67.8539,121,3,Md,8,316.8,0.39436041,0.37,pr,pr15302012,2015-10-30T07:19:57.489Z,"65km WSW of Rincon, Puerto Rico",earthquake
2015-10-29T23:15:25.000Z,64.9939,-147.3009,0,1.3,ml,19,68.3999945280004,,0.67,ak,ak11758510,2015-11-04T02:04:35.941Z,"24km NNE of Badger, Alaska",earthquake
2015-10-29T23:14:01.760Z,34.0845,-117.31,15.47,1.25,ml,43,61,0.1058,0.13,ci,ci37265575,2015-10-30T00:05:33.543Z,"1km NNE of Colton, California",earthquake
2015-10-29T23:06:25.700Z,41.8712,-119.6002,5.4,1.6,ml,6,208.77,0.166,0.167,nn,nn00517251,2015-11-02T23:36:16.926Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-29T22:59:09.390Z,34.0098333,-117.5935,4.95,2.06,ml,85,23,0.02699,0.16,ci,ci37265559,2015-10-30T00:00:10.630Z,"6km SSE of Ontario, California",earthquake
2015-10-29T22:53:18.400Z,19.0097,-64.3803,50,2.9,Md,4,345.6,1.10402948,0.07,pr,pr15302011,2015-10-30T06:55:50.306Z,"70km NNE of Road Town, British Virgin Islands",earthquake
2015-10-29T22:43:44.000Z,64.9556,-149.0701,25.4,0.8,ml,21,50.3999959680003,,0.69,ak,ak11758503,2015-11-04T02:04:37.784Z,"42km N of North Nenana, Alaska",earthquake
2015-10-29T22:40:25.120Z,6.8306,-73.1006,147.09,4.6,mb,,45,0.931,0.65,us,us200040ls,2015-10-30T06:43:02.091Z,"17km NNW of Aratoca, Colombia",earthquake
2015-10-29T22:38:02.820Z,42.2116667,-121.3731667,0.024,2.72,ml,11,186,0.2493,0.22,uw,uw61085257,2015-11-03T22:56:01.890Z,"29km NNE of Tulelake, California",explosion
2015-10-29T22:37:22.510Z,36.0001678,-120.5608368,1.06,1.07,md,10,95,0.02171,0.05,nc,nc72545830,2015-10-29T22:38:59.540Z,"23km SW of Coalinga, California",earthquake
2015-10-29T22:33:50.220Z,33.4651667,-116.423,7.5,0.9,ml,23,122,0.05812,0.12,ci,ci37265551,2015-10-29T23:39:56.038Z,"24km N of Borrego Springs, California",earthquake
2015-10-29T22:24:39.420Z,32.8439,-96.9121,8.48,2.5,mb_lg,,77,0.014,0.4,us,us200040lc,2015-11-01T22:47:03.453Z,"4km NE of Irving, Texas",earthquake
2015-10-29T22:18:27.600Z,19.186,-68.762,128,3.8,Md,8,338.4,1.45347413,0.3,pr,pr15302015,2015-10-30T17:04:45.269Z,"37km NE of Miches, Dominican Republic",earthquake
2015-10-29T22:15:56.450Z,24.7291,92.5073,35.01,4.8,mb,,84,1.021,0.63,us,us200040l5,2015-10-30T04:11:06.048Z,"7km NW of Hailakandi, India",earthquake
2015-10-29T22:13:20.800Z,47.7543333,-113.8891667,0.49,0.03,md,6,189,0.137,0.05,mb,mb80103684,2015-10-30T14:40:41.890Z,"21km ENE of Polson, Montana",earthquake
2015-10-29T22:08:23.000Z,62.3866,-149.7754,57.7,1.3,ml,15,75.5999939520005,,0.66,ak,ak11758481,2015-11-04T02:04:39.527Z,"18km ENE of Talkeetna, Alaska",earthquake
